customer_id,order_id,order_date,payment_status,total_amount,utm_source,utm_medium,utm_campaign,first_paid_order_month,order_month,month_index
cust_bdfbfe23,ord_6dc21008,2024-05-13 20:28:21,paid,114.3,direct,direct,direct,2024-05,2024-05,0
cust_be1c483a,ord_fa6c77fc,2024-02-03 21:36:04,paid,142.09,organic,organic,direct,2024-02,2024-02,0
cust_be246550,ord_ed4ed5e6,2024-01-05 18:05:12,paid,123.49,tiktok,cpc,tiktok_campaign_17,2024-01,2024-01,0
cust_be46d94b,ord_d8966efd,2024-01-07 14:39:34,paid,74.76,direct,direct,direct,2024-01,2024-01,0
cust_be586d90,ord_7dc1462a,2024-12-09 15:38:49,paid,110.8,direct,direct,direct,2024-12,2024-12,0
cust_bebf3f4a,ord_a8b3c67f,2024-06-06 11:38:03,paid,154.45,google,cpc,google_campaign_4,2024-06,2024-06,0
cust_bec9aabd,ord_050bb953,2024-11-24 13:31:08,paid,90.94,direct,direct,direct,2024-11,2024-11,0
cust_bf1de200,ord_4ef02039,2024-03-15 21:58:10,paid,58.53,direct,direct,direct,2024-03,2024-03,0
cust_bfa9dd73,ord_1886a64f,2024-10-28 00:01:50,paid,221.31,direct,direct,direct,2024-10,2024-10,0
cust_bfd94155,ord_51bba861,2024-06-13 19:31:10,paid,89.62,organic,organic,direct,2024-06,2024-06,0
cust_bff562d8,ord_240dcfb3,2024-12-18 22:04:52,paid,79.67,google,cpc,google_campaign_19,2024-12,2024-12,0
cust_c0191745,ord_898e7fcd,2024-09-29 14:19:36,paid,30.9,organic,organic,direct,2024-09,2024-09,0
cust_c0236856,ord_ee58e670,2024-06-14 08:59:48,paid,40.23,google,cpc,google_campaign_5,2024-06,2024-06,0
cust_c042971a,ord_a7fbb900,2024-01-27 13:40:21,paid,41.14,google,cpc,google_campaign_3,2024-01,2024-01,0
cust_c04ea1a6,ord_0aca4b92,2024-01-17 08:14:31,paid,124.81,email,email,email_campaign_4,2024-01,2024-01,0
cust_c0a9976b,ord_9c85a127,2024-10-19 09:12:39,paid,96.81,meta,cpc,meta_campaign_1,2024-10,2024-10,0
cust_c13a237d,ord_de710641,2024-02-25 16:08:43,paid,107.73,meta,cpc,meta_campaign_8,2024-02,2024-02,0
cust_c14d873d,ord_fb40cf6f,2024-02-03 08:36:04,paid,79.72,tiktok,cpc,tiktok_campaign_7,2024-02,2024-02,0
cust_c15a8023,ord_1d85a35c,2024-03-17 21:13:43,paid,142.39,direct,direct,direct,2024-03,2024-03,0
cust_c1a8bd3f,ord_9bce0cb2,2024-02-27 09:59:10,paid,68.19,google,cpc,google_campaign_5,2024-02,2024-02,0
cust_c1b50d22,ord_24476800,2024-05-31 10:43:05,paid,90.87,tiktok,cpc,tiktok_campaign_16,2024-05,2024-05,0
cust_c1e49c1b,ord_be6f6e77,2024-02-02 02:11:00,paid,20.77,organic,organic,direct,2024-02,2024-02,0
cust_c25c2ea7,ord_2560377c,2024-07-19 11:13:04,paid,103.52,meta,cpc,meta_campaign_2,2024-07,2024-07,0
cust_c25f500c,ord_ada4852d,2024-08-05 20:19:35,paid,48.3,tiktok,cpc,tiktok_campaign_6,2024-08,2024-08,0
cust_c26a9ce3,ord_ac59e49e,2024-09-15 18:59:13,paid,22.99,direct,direct,direct,2024-09,2024-09,0
cust_c284fbd3,ord_ce09b900,2024-11-07 22:20:14,paid,135.83,direct,direct,direct,2024-11,2024-11,0
cust_c2936336,ord_d4ce106b,2024-06-14 14:40:23,paid,67.27,google,cpc,google_campaign_6,2024-06,2024-06,0
cust_c2a5916c,ord_375719c6,2024-11-26 12:32:24,paid,132.15,organic,organic,direct,2024-11,2024-11,0
cust_c31f0e21,ord_eb90b606,2024-05-02 20:40:45,paid,502.22,tiktok,cpc,tiktok_campaign_2,2024-05,2024-05,0
cust_c32885ca,ord_478c024f,2024-09-02 11:13:36,paid,56.8,direct,direct,direct,2024-09,2024-09,0
cust_c333783a,ord_d5d5cf80,2024-07-08 19:39:33,paid,25.07,organic,organic,direct,2024-07,2024-07,0
cust_c3ed97fc,ord_5f5b8926,2024-01-16 21:04:13,paid,38.16,email,email,email_campaign_5,2024-01,2024-01,0
cust_c3fcb646,ord_4007c370,2024-08-22 00:32:15,paid,95.69,direct,direct,direct,2024-08,2024-08,0
cust_c4387e25,ord_a6380dfe,2024-04-08 12:05:40,paid,192.47,meta,cpc,meta_campaign_5,2024-04,2024-04,0
cust_c4a0be55,ord_d7b36023,2024-07-19 21:12:51,paid,96.71,meta,cpc,meta_campaign_9,2024-07,2024-07,0
cust_c4a31b19,ord_a1e9ed51,2024-10-06 19:24:31,paid,55.52,direct,direct,direct,2024-10,2024-10,0
cust_c4ef5b75,ord_2019b1f3,2024-06-24 12:38:46,paid,71.58,email,email,email_campaign_9,2024-06,2024-06,0
cust_c544ed2e,ord_2a50e680,2024-12-21 15:03:22,paid,40.72,direct,direct,direct,2024-12,2024-12,0
cust_c5568231,ord_c0871295,2024-12-14 13:40:59,paid,105.12,meta,cpc,meta_campaign_15,2024-12,2024-12,0
cust_c58435e5,ord_64f613d9,2024-02-12 19:18:17,paid,121.85,google,cpc,google_campaign_3,2024-02,2024-02,0
cust_c598e42b,ord_76d31803,2024-10-27 21:50:55,paid,90.47,direct,direct,direct,2024-10,2024-10,0
cust_c59ef482,ord_a5c7602f,2024-11-12 19:50:21,paid,31.54,tiktok,cpc,tiktok_campaign_16,2024-11,2024-11,0
cust_c5aa8604,ord_10bd97cb,2024-10-09 22:01:17,paid,90.78,direct,direct,direct,2024-10,2024-10,0
cust_c5e5d6bc,ord_392f6d98,2024-01-09 10:28:34,paid,94.06,direct,direct,direct,2024-01,2024-01,0
cust_c5eeb2a1,ord_d85f0eb9,2024-08-06 16:52:01,paid,85.14,meta,cpc,meta_campaign_9,2024-08,2024-08,0
cust_c63e9dc7,ord_3d393885,2024-11-18 20:20:26,paid,43.33,direct,direct,direct,2024-11,2024-11,0
cust_c66596a8,ord_f3d06b58,2024-08-05 17:38:14,paid,118.57,direct,direct,direct,2024-08,2024-08,0
cust_c67f1a19,ord_9d7f2efb,2024-12-07 19:43:51,paid,56.47,direct,direct,direct,2024-12,2024-12,0
cust_c6bd94a4,ord_8b3c12fa,2024-06-25 16:17:53,paid,36.02,direct,direct,direct,2024-06,2024-06,0
cust_c716593b,ord_fc476af6,2024-08-21 05:27:52,paid,79.38,organic,organic,direct,2024-08,2024-08,0
cust_c77e2c28,ord_4c049419,2024-02-28 14:39:23,paid,81.26,direct,direct,direct,2024-02,2024-02,0
cust_c7aa7d0a,ord_82d77598,2024-02-15 19:18:48,paid,42.86,google,cpc,google_campaign_11,2024-02,2024-02,0
cust_c7c31fb5,ord_e34afa7b,2024-01-06 19:26:58,paid,73.54,direct,direct,direct,2024-01,2024-01,0
cust_c867548a,ord_81adb946,2024-10-13 20:33:26,paid,57.54,organic,organic,direct,2024-10,2024-10,0
cust_c86b913e,ord_2bd59f5e,2024-08-25 19:38:56,paid,59.59,direct,direct,direct,2024-08,2024-08,0
cust_c86fb05c,ord_c7efce44,2024-02-15 13:36:47,paid,32.78,google,cpc,google_campaign_13,2024-02,2024-02,0
cust_c8b305f7,ord_d5d8a440,2024-02-27 09:33:46,paid,128.18,meta,cpc,meta_campaign_17,2024-02,2024-02,0
cust_c8cd974b,ord_de24bfc3,2024-03-28 17:38:50,paid,84.17,google,cpc,google_campaign_18,2024-03,2024-03,0
cust_c92daa33,ord_59e212b8,2024-11-11 17:14:07,paid,88.47,direct,direct,direct,2024-11,2024-11,0
cust_c93cf7cb,ord_62e054f7,2024-10-12 15:37:09,paid,123.76,direct,direct,direct,2024-10,2024-10,0
cust_c99f2bbe,ord_3b8e6f5d,2024-01-13 17:16:28,paid,124.73,organic,organic,direct,2024-01,2024-01,0
cust_c9f979df,ord_14234043,2024-04-09 19:16:04,paid,28.15,direct,direct,direct,2024-04,2024-04,0
cust_ca1872e8,ord_41a75243,2024-08-05 21:52:28,paid,146.59,meta,cpc,meta_campaign_8,2024-08,2024-08,0
cust_ca320d0f,ord_3c24c8ec,2024-01-16 09:38:55,paid,91.69,direct,direct,direct,2024-01,2024-01,0
cust_ca711753,ord_8921048f,2024-03-16 15:51:19,paid,333.76,meta,cpc,meta_campaign_9,2024-03,2024-03,0
cust_ca711753,ord_3ee888e1,2024-12-08 08:37:06,paid,72.37,meta,cpc,meta_campaign_7,2024-03,2024-12,9
cust_caff0189,ord_1f83a51e,2024-11-08 08:58:17,paid,71.58,google,cpc,google_campaign_11,2024-11,2024-11,0
cust_cb284211,ord_6cff1d5b,2024-04-28 13:48:34,paid,43.82,meta,cpc,meta_campaign_3,2024-04,2024-04,0
cust_cb296447,ord_ee9f27e1,2024-01-13 03:41:29,paid,236.14,organic,organic,direct,2024-01,2024-01,0
cust_cb408276,ord_b9168a1f,2024-12-27 10:19:16,paid,49.78,organic,organic,direct,2024-12,2024-12,0
cust_cb58594c,ord_86f8d60b,2024-10-18 15:49:25,paid,71.56,tiktok,cpc,tiktok_campaign_7,2024-10,2024-10,0
cust_cb7d06a4,ord_69837217,2024-11-26 18:58:30,paid,55.4,meta,cpc,meta_campaign_16,2024-11,2024-11,0
cust_cbd3f3d5,ord_92118c48,2024-04-10 21:06:07,paid,86.58,meta,cpc,meta_campaign_15,2024-04,2024-04,0
cust_cbe18638,ord_db2aa44b,2024-11-12 07:20:59,paid,40.27,organic,organic,direct,2024-11,2024-11,0
cust_cc58de35,ord_06a6b02e,2024-09-04 14:39:20,paid,74.16,organic,organic,direct,2024-09,2024-09,0
cust_cc61fb9a,ord_a74776c3,2024-10-30 22:19:06,paid,61.19,direct,direct,direct,2024-10,2024-10,0
cust_cc72620e,ord_f828f1e1,2024-04-13 02:34:34,paid,42.44,meta,cpc,meta_campaign_6,2024-04,2024-04,0
cust_cc92c27b,ord_6840c694,2024-11-14 12:49:49,paid,127.8,meta,cpc,meta_campaign_9,2024-11,2024-11,0
cust_cc99491f,ord_6457d5a4,2024-12-02 16:02:21,paid,132.09,direct,direct,direct,2024-12,2024-12,0
cust_ccac14a8,ord_3249f17d,2024-10-03 21:27:01,paid,138.86,tiktok,cpc,tiktok_campaign_17,2024-10,2024-10,0
cust_ccaffc9b,ord_edb7bffe,2024-02-24 20:03:28,paid,371.58,direct,direct,direct,2024-02,2024-02,0
cust_ccb955c8,ord_a5553f51,2024-07-28 06:12:26,paid,87.24,direct,direct,direct,2024-07,2024-07,0
cust_ccc277c0,ord_ad5e7d07,2024-11-09 00:31:50,paid,245.39,google,cpc,google_campaign_10,2024-11,2024-11,0
cust_ccd4ef3c,ord_c9d0d271,2024-09-07 23:06:43,paid,80.63,tiktok,cpc,tiktok_campaign_11,2024-09,2024-09,0
cust_cceb81de,ord_1a7b7e01,2024-04-03 10:46:56,paid,122.25,google,cpc,google_campaign_16,2024-04,2024-04,0
cust_cd06e7e3,ord_2a8d1911,2024-12-16 08:04:10,paid,319.5,google,cpc,google_campaign_3,2024-12,2024-12,0
cust_cd15c899,ord_cdf2eea2,2024-03-25 06:11:05,paid,152.42,google,cpc,google_campaign_15,2024-03,2024-03,0
cust_cd16cbef,ord_f743ccc3,2024-06-25 10:51:34,paid,86.02,meta,cpc,meta_campaign_8,2024-06,2024-06,0
cust_cd2c4fc7,ord_249adfb4,2024-05-11 14:50:55,paid,40.36,direct,direct,direct,2024-05,2024-05,0
cust_cdbaef55,ord_ad67c968,2024-07-09 22:33:50,paid,56.35,meta,cpc,meta_campaign_13,2024-07,2024-07,0
cust_cdbc4528,ord_796972cd,2024-12-05 17:05:24,paid,61.63,email,email,email_campaign_3,2024-12,2024-12,0
cust_cdfed7f8,ord_340707ce,2024-08-27 20:51:55,paid,73.92,direct,direct,direct,2024-08,2024-08,0
cust_ce2705d7,ord_8deca979,2024-11-26 18:38:43,paid,47.62,organic,organic,direct,2024-11,2024-11,0
cust_ce2b41fe,ord_a6e0900f,2024-03-18 17:49:28,paid,52.46,organic,organic,direct,2024-03,2024-03,0
cust_ce3a5864,ord_8a490ba2,2024-12-07 05:22:14,paid,40.37,direct,direct,direct,2024-12,2024-12,0
cust_ce5f5b84,ord_75827ffe,2024-12-14 10:48:11,paid,41.62,organic,organic,direct,2024-12,2024-12,0
cust_ceb8c0e6,ord_efe2c34a,2024-02-28 14:56:11,paid,69.2,tiktok,cpc,tiktok_campaign_19,2024-02,2024-02,0
cust_cebb2e54,ord_fb8dcad6,2024-03-02 18:20:52,paid,85.99,direct,direct,direct,2024-03,2024-03,0
cust_ced8205d,ord_1eecda96,2024-11-26 00:01:18,paid,149.59,tiktok,cpc,tiktok_campaign_12,2024-11,2024-11,0
cust_ceed3acb,ord_4e94b275,2024-12-11 10:10:23,paid,341.67,email,email,email_campaign_4,2024-12,2024-12,0
cust_cf033012,ord_9ada6e2f,2024-10-06 12:49:29,paid,250.03,google,cpc,google_campaign_7,2024-10,2024-10,0
cust_cf0df2fb,ord_8db9e3cf,2024-07-14 21:14:20,paid,55.18,meta,cpc,meta_campaign_9,2024-07,2024-07,0
cust_cf34991f,ord_0843689f,2024-12-17 14:32:12,paid,116.7,google,cpc,google_campaign_14,2024-12,2024-12,0
cust_cf3eb1f0,ord_f5a4626a,2024-05-20 08:36:27,paid,56.29,google,cpc,google_campaign_9,2024-05,2024-05,0
cust_cf52673d,ord_016e5bde,2024-11-11 13:01:49,paid,64.46,google,cpc,google_campaign_1,2024-11,2024-11,0
cust_cf63f7b8,ord_93cb99a8,2024-01-31 22:01:16,paid,77.96,tiktok,cpc,tiktok_campaign_6,2024-01,2024-01,0
cust_cf892466,ord_a03cbad3,2024-12-15 21:54:36,paid,59.13,organic,organic,direct,2024-12,2024-12,0
cust_cff2dc78,ord_a69416e0,2024-09-08 20:48:04,paid,88.07,direct,direct,direct,2024-09,2024-09,0
cust_cffab188,ord_cb70c698,2024-09-15 22:22:40,paid,62.44,google,cpc,google_campaign_11,2024-09,2024-09,0
cust_cffbbeb0,ord_5c6098dc,2024-03-06 15:46:07,paid,86.29,direct,direct,direct,2024-03,2024-03,0
cust_d0170566,ord_ff11e0a8,2024-05-13 15:22:28,paid,276.64,direct,direct,direct,2024-05,2024-05,0
cust_d01816bd,ord_55b5d1ba,2024-08-20 07:11:59,paid,49.82,google,cpc,google_campaign_16,2024-08,2024-08,0
cust_d01db3bd,ord_e8283a2e,2024-11-03 15:45:44,paid,229.48,direct,direct,direct,2024-11,2024-11,0
cust_d028e068,ord_bcfc3513,2024-12-16 10:29:07,paid,84.02,meta,cpc,meta_campaign_14,2024-12,2024-12,0
cust_d07f833b,ord_3638aec5,2024-12-13 19:55:44,paid,84.04,google,cpc,google_campaign_13,2024-12,2024-12,0
cust_d09d0d21,ord_97aa0b67,2024-10-11 02:19:47,paid,130.1,direct,direct,direct,2024-10,2024-10,0
cust_d0a61de8,ord_5420af62,2024-05-20 08:12:01,paid,199.6,organic,organic,direct,2024-05,2024-05,0
cust_d12e7b85,ord_18b921a8,2024-07-27 21:10:09,paid,74.67,direct,direct,direct,2024-07,2024-07,0
cust_d143c6cb,ord_68cf7a12,2024-02-17 10:42:35,paid,146.36,organic,organic,direct,2024-02,2024-02,0
cust_d14dc276,ord_192a6981,2024-07-24 08:43:02,paid,47.35,direct,direct,direct,2024-07,2024-07,0
cust_d17195ff,ord_008d8e7e,2024-11-09 21:25:26,paid,72.5,organic,organic,direct,2024-11,2024-11,0
cust_d17244b8,ord_0f598bb5,2024-05-02 22:12:19,paid,55.08,direct,direct,direct,2024-05,2024-05,0
cust_d180580b,ord_c3d0d7bc,2024-05-11 08:53:41,paid,63.21,google,cpc,google_campaign_5,2024-05,2024-05,0
cust_d1b77f9b,ord_97391e9e,2024-08-06 08:28:44,paid,52.4,meta,cpc,meta_campaign_19,2024-08,2024-08,0
cust_d1d2c9b0,ord_b8dbf190,2024-12-01 11:16:39,paid,109.32,meta,cpc,meta_campaign_7,2024-12,2024-12,0
cust_d1e2c0c7,ord_dd484f30,2024-05-17 08:12:52,paid,47.75,direct,direct,direct,2024-05,2024-05,0
cust_d1f612dc,ord_457ff1db,2024-09-08 07:50:32,paid,137.78,google,cpc,google_campaign_1,2024-09,2024-09,0
cust_d221fe61,ord_6067adaa,2024-10-19 21:43:43,paid,125.06,meta,cpc,meta_campaign_16,2024-10,2024-10,0
cust_d246a145,ord_7e2c76e8,2024-03-05 14:31:19,paid,182.11,direct,direct,direct,2024-03,2024-03,0
cust_d2696e7a,ord_e7bdd588,2024-08-11 20:22:25,paid,79.03,google,cpc,google_campaign_17,2024-08,2024-08,0
cust_d2897687,ord_75475a1f,2024-06-17 11:36:19,paid,62.93,meta,cpc,meta_campaign_3,2024-06,2024-06,0
cust_d2a59ad9,ord_ede19cc4,2024-11-24 01:12:46,paid,79.63,direct,direct,direct,2024-11,2024-11,0
cust_d319c70e,ord_14932330,2024-11-11 15:32:47,paid,88.54,meta,cpc,meta_campaign_7,2024-11,2024-11,0
cust_d333e76f,ord_aae6e5d0,2024-06-07 20:57:28,paid,84.1,direct,direct,direct,2024-06,2024-06,0
cust_d3883054,ord_b2004360,2024-05-23 19:29:55,paid,134.68,direct,direct,direct,2024-05,2024-05,0
cust_d3b38a84,ord_20819b87,2024-01-15 13:18:57,paid,71.13,tiktok,cpc,tiktok_campaign_3,2024-01,2024-01,0
cust_d3ee4aea,ord_3819504d,2024-05-27 17:41:02,paid,211.47,direct,direct,direct,2024-05,2024-05,0
cust_d3f462d6,ord_f558f633,2024-03-06 14:54:35,paid,29.1,direct,direct,direct,2024-03,2024-03,0
cust_d463b836,ord_faf7facd,2024-09-21 16:21:05,paid,192.3,direct,direct,direct,2024-09,2024-09,0
cust_d46fb2e1,ord_501be54d,2024-03-19 23:35:38,paid,103.0,organic,organic,direct,2024-03,2024-03,0
cust_d4c38a5e,ord_0dc74959,2024-04-09 18:59:54,paid,81.8,direct,direct,direct,2024-04,2024-04,0
cust_d4d992a7,ord_f5359175,2024-05-15 19:15:15,paid,143.85,direct,direct,direct,2024-05,2024-05,0
cust_d51c7fd2,ord_ab6636f8,2024-02-24 09:29:18,paid,242.26,direct,direct,direct,2024-02,2024-02,0
cust_d545c454,ord_6da43982,2024-06-19 20:25:41,paid,53.91,meta,cpc,meta_campaign_8,2024-06,2024-06,0
cust_d54eeab7,ord_c436d128,2024-03-08 08:07:04,paid,144.37,organic,organic,direct,2024-03,2024-03,0
cust_d55ac03f,ord_3cee92fd,2024-09-24 09:33:36,paid,191.7,tiktok,cpc,tiktok_campaign_7,2024-09,2024-09,0
cust_d58b2843,ord_33a2607f,2024-04-02 16:06:11,paid,70.14,direct,direct,direct,2024-04,2024-04,0
cust_d58f9ff4,ord_7677a4ad,2024-09-14 18:33:39,paid,86.83,tiktok,cpc,tiktok_campaign_19,2024-09,2024-09,0
cust_d5a0ad4d,ord_8a6953a7,2024-11-04 08:36:45,paid,33.04,direct,direct,direct,2024-11,2024-11,0
cust_d5bb123e,ord_a6208f69,2024-12-18 20:51:26,paid,98.23,organic,organic,direct,2024-12,2024-12,0
cust_d5c02e47,ord_5cd67269,2024-02-14 06:38:33,paid,56.05,meta,cpc,meta_campaign_9,2024-02,2024-02,0
cust_d60aa63b,ord_635b4647,2024-03-24 20:50:52,paid,45.6,direct,direct,direct,2024-03,2024-03,0
cust_d66aeb66,ord_d1bf0e76,2024-10-02 11:13:12,paid,39.94,direct,direct,direct,2024-10,2024-10,0
cust_d67229e1,ord_628a39f1,2024-09-01 20:51:34,paid,82.14,direct,direct,direct,2024-09,2024-09,0
cust_d68705f7,ord_290752b4,2024-03-29 05:11:13,paid,270.82,direct,direct,direct,2024-03,2024-03,0
cust_d68705f7,ord_7f2939f0,2024-09-01 10:41:19,paid,114.56,direct,direct,direct,2024-03,2024-09,6
cust_d687d2be,ord_b6a4151c,2024-08-18 21:15:37,paid,242.86,direct,direct,direct,2024-08,2024-08,0
cust_d69855e3,ord_0d1b8286,2024-07-21 11:31:34,paid,34.92,google,cpc,google_campaign_8,2024-07,2024-07,0
cust_d6acdfc4,ord_3d1a5afe,2024-05-19 06:13:35,paid,63.77,organic,organic,direct,2024-05,2024-05,0
cust_d6d00228,ord_f3f1cd29,2024-12-12 12:28:14,paid,30.05,direct,direct,direct,2024-12,2024-12,0
cust_d6efa8bb,ord_e0d63979,2024-06-08 07:21:51,paid,101.61,meta,cpc,meta_campaign_6,2024-06,2024-06,0
cust_d71a99f0,ord_66d1d4e0,2024-07-23 10:03:35,paid,66.25,direct,direct,direct,2024-07,2024-07,0
cust_d727d665,ord_20c92420,2024-01-02 11:37:27,paid,285.82,tiktok,cpc,tiktok_campaign_7,2024-01,2024-01,0
cust_d7306006,ord_fee88f5c,2024-12-06 21:22:31,paid,84.49,meta,cpc,meta_campaign_19,2024-12,2024-12,0
cust_d756ee4c,ord_c035c627,2024-07-22 11:21:29,paid,186.93,organic,organic,direct,2024-07,2024-07,0
cust_d7673144,ord_b1041205,2024-08-18 16:30:41,paid,117.41,organic,organic,direct,2024-08,2024-08,0
cust_d7f40e88,ord_000c07d9,2024-08-25 20:15:27,paid,94.51,google,cpc,google_campaign_14,2024-08,2024-08,0
cust_d80204b7,ord_bf2c86ea,2024-07-07 17:58:41,paid,70.38,direct,direct,direct,2024-07,2024-07,0
cust_d8081501,ord_1ed30886,2024-10-21 18:36:33,paid,310.62,direct,direct,direct,2024-10,2024-10,0
cust_d859113a,ord_6e01e74e,2024-01-16 18:13:41,paid,46.85,google,cpc,google_campaign_3,2024-01,2024-01,0
cust_d86770a5,ord_5cb6895f,2024-08-01 21:29:29,paid,58.43,tiktok,cpc,tiktok_campaign_9,2024-08,2024-08,0
cust_d89b5820,ord_1790c411,2024-05-21 09:46:01,paid,100.03,direct,direct,direct,2024-05,2024-05,0
cust_d8a9bb80,ord_3597a35e,2024-05-26 21:28:32,paid,30.33,organic,organic,direct,2024-05,2024-05,0
cust_d8fc8bbf,ord_94d77b37,2024-04-28 11:01:14,paid,56.06,direct,direct,direct,2024-04,2024-04,0
cust_d90597ec,ord_d1fe6245,2024-09-29 18:57:54,paid,82.06,direct,direct,direct,2024-09,2024-09,0
cust_d91a2f47,ord_c05729aa,2024-10-10 10:47:16,paid,55.17,organic,organic,direct,2024-10,2024-10,0
cust_d95aea04,ord_93e74460,2024-03-25 11:01:34,paid,60.91,google,cpc,google_campaign_19,2024-03,2024-03,0
cust_d95b545b,ord_f15b0b16,2024-12-10 16:38:06,paid,89.68,direct,direct,direct,2024-12,2024-12,0
cust_d95fd810,ord_bbf5b273,2024-08-11 10:45:13,paid,483.79,meta,cpc,meta_campaign_16,2024-08,2024-08,0
cust_d97d4d73,ord_ac024f5e,2024-05-29 09:11:05,paid,135.86,direct,direct,direct,2024-05,2024-05,0
cust_d9b3d3ab,ord_fa371599,2024-11-30 18:46:38,paid,174.48,organic,organic,direct,2024-11,2024-11,0
cust_d9daab5a,ord_9f80fdd3,2024-11-28 04:31:52,paid,41.6,google,cpc,google_campaign_3,2024-11,2024-11,0
cust_d9ea1e1d,ord_787a01e3,2024-03-24 09:26:25,paid,47.64,organic,organic,direct,2024-03,2024-03,0
cust_d9ec68c1,ord_3c2d0472,2024-05-16 13:46:43,paid,94.28,direct,direct,direct,2024-05,2024-05,0
cust_d9f4b581,ord_6940d9f1,2024-06-21 12:42:47,paid,39.83,tiktok,cpc,tiktok_campaign_12,2024-06,2024-06,0
cust_d9f79b5c,ord_dba387fc,2024-10-30 18:29:39,paid,137.14,direct,direct,direct,2024-10,2024-10,0
cust_da0402b3,ord_0f7f2f12,2024-07-12 19:35:54,paid,152.01,direct,direct,direct,2024-07,2024-07,0
cust_da67d496,ord_15aca1d4,2024-04-13 20:24:20,paid,109.13,organic,organic,direct,2024-04,2024-04,0
cust_da8ba973,ord_9118df4c,2024-01-08 01:10:38,paid,79.1,organic,organic,direct,2024-01,2024-01,0
cust_daa4643d,ord_a7e75626,2024-11-02 13:56:45,paid,34.44,direct,direct,direct,2024-11,2024-11,0
cust_dad22ca1,ord_20c0e557,2024-01-10 18:51:03,paid,170.18,google,cpc,google_campaign_16,2024-01,2024-01,0
cust_db472036,ord_08e72105,2024-07-18 08:59:42,paid,82.6,direct,direct,direct,2024-07,2024-07,0
cust_db4b3c10,ord_b069ad73,2024-04-19 09:38:49,paid,73.17,organic,organic,direct,2024-04,2024-04,0
cust_db61ac13,ord_a67c614c,2024-03-24 08:34:36,paid,72.85,google,cpc,google_campaign_18,2024-03,2024-03,0
cust_db61ac13,ord_5930aaea,2024-08-29 09:10:50,paid,201.54,direct,direct,direct,2024-03,2024-08,5
cust_db8bf979,ord_f8d7538b,2024-03-26 20:45:16,paid,83.63,tiktok,cpc,tiktok_campaign_6,2024-03,2024-03,0
cust_db974a19,ord_6674aafa,2024-09-07 07:19:14,paid,127.01,meta,cpc,meta_campaign_10,2024-09,2024-09,0
cust_db9e2944,ord_e361ff19,2024-06-12 08:22:02,paid,172.18,google,cpc,google_campaign_5,2024-06,2024-06,0
cust_dba36f2f,ord_890c52e3,2024-04-03 16:30:42,paid,79.24,google,cpc,google_campaign_1,2024-04,2024-04,0
cust_dbff0cff,ord_6d224d21,2024-11-28 22:54:45,paid,146.09,direct,direct,direct,2024-11,2024-11,0
cust_dc1b6ad9,ord_38da996a,2024-07-14 20:53:03,paid,90.31,google,cpc,google_campaign_8,2024-07,2024-07,0
cust_dc421c22,ord_a36eaa8a,2024-07-19 02:34:32,paid,124.24,direct,direct,direct,2024-07,2024-07,0
cust_dc8bcc80,ord_665e809e,2024-12-09 07:28:18,paid,167.68,direct,direct,direct,2024-12,2024-12,0
cust_dc9b18e0,ord_18727016,2024-02-23 09:25:00,paid,46.35,direct,direct,direct,2024-02,2024-02,0
cust_dd0aa9e8,ord_78491ad3,2024-02-28 12:03:25,paid,67.95,google,cpc,google_campaign_5,2024-02,2024-02,0
cust_dd1e7735,ord_2d071e80,2024-03-10 19:54:22,paid,86.39,meta,cpc,meta_campaign_10,2024-03,2024-03,0
cust_dd38bca7,ord_0be07ad2,2024-04-05 14:42:42,paid,85.13,direct,direct,direct,2024-04,2024-04,0
cust_dd5a7a6b,ord_cda64e53,2024-07-07 08:47:38,paid,391.57,tiktok,cpc,tiktok_campaign_14,2024-07,2024-07,0
cust_dd838a53,ord_4502fc13,2024-10-03 19:23:28,paid,213.0,google,cpc,google_campaign_8,2024-10,2024-10,0
cust_dd98e4e6,ord_0abe88de,2024-08-01 08:37:30,paid,63.45,google,cpc,google_campaign_1,2024-08,2024-08,0
cust_dd9d8def,ord_288c9d68,2024-03-26 13:26:19,paid,55.86,meta,cpc,meta_campaign_14,2024-03,2024-03,0
cust_dda49058,ord_498fe4f8,2024-03-26 20:22:47,paid,227.86,google,cpc,google_campaign_4,2024-03,2024-03,0
cust_ddbcd3b4,ord_d6749151,2024-09-07 19:18:43,paid,122.98,organic,organic,direct,2024-09,2024-09,0
cust_ddc9ea68,ord_c3994910,2024-03-10 00:28:31,paid,190.34,google,cpc,google_campaign_18,2024-03,2024-03,0
cust_ddd72138,ord_d4c301f0,2024-11-24 08:38:01,paid,51.58,google,cpc,google_campaign_18,2024-11,2024-11,0
cust_de356c92,ord_9ce22366,2024-09-25 18:58:38,paid,80.47,organic,organic,direct,2024-09,2024-09,0
cust_de39a899,ord_bb684ae8,2024-05-17 12:30:27,paid,150.46,direct,direct,direct,2024-05,2024-05,0
cust_de77069e,ord_14aa8b26,2024-01-08 23:08:06,paid,106.52,google,cpc,google_campaign_16,2024-01,2024-01,0
cust_de93e817,ord_54f33643,2024-05-14 08:44:49,paid,78.48,google,cpc,google_campaign_12,2024-05,2024-05,0
cust_de9462d1,ord_03cc4db6,2024-12-09 10:31:44,paid,147.27,email,email,email_campaign_8,2024-12,2024-12,0
