customer_id,first_paid_order_month,order_month,month_index,payment_status,first_order_in_month,last_order_in_month,orders_in_month,month_revenue,first_utm_source,first_utm_medium,first_utm_campaign
cust_c5e5d6bc,2024-01,2024-01,0,paid,2024-01-09 10:28:34,2024-01-09 10:28:34,1,94.06,direct,direct,direct
cust_c5eeb2a1,2024-08,2024-08,0,paid,2024-08-06 16:52:01,2024-08-06 16:52:01,1,85.14,meta,cpc,meta_campaign_9
cust_c63e9dc7,2024-11,2024-11,0,paid,2024-11-18 20:20:26,2024-11-18 20:20:26,1,43.33,direct,direct,direct
cust_c66596a8,2024-08,2024-08,0,paid,2024-08-05 17:38:14,2024-08-05 17:38:14,1,118.57,direct,direct,direct
cust_c67f1a19,2024-12,2024-12,0,paid,2024-12-07 19:43:51,2024-12-07 19:43:51,1,56.47,direct,direct,direct
cust_c6bd94a4,2024-06,2024-06,0,paid,2024-06-25 16:17:53,2024-06-25 16:17:53,1,36.02,direct,direct,direct
cust_c716593b,2024-08,2024-08,0,paid,2024-08-21 05:27:52,2024-08-21 05:27:52,1,79.38,organic,organic,direct
cust_c77e2c28,2024-02,2024-02,0,paid,2024-02-28 14:39:23,2024-02-28 14:39:23,1,81.26,direct,direct,direct
cust_c7aa7d0a,2024-02,2024-02,0,paid,2024-02-15 19:18:48,2024-02-15 19:18:48,1,42.86,google,cpc,google_campaign_11
cust_c7c31fb5,2024-01,2024-01,0,paid,2024-01-06 19:26:58,2024-01-06 19:26:58,1,73.54,direct,direct,direct
cust_c867548a,2024-10,2024-10,0,paid,2024-10-13 20:33:26,2024-10-13 20:33:26,1,57.54,organic,organic,direct
cust_c86b913e,2024-08,2024-08,0,paid,2024-08-25 19:38:56,2024-08-25 19:38:56,1,59.59,direct,direct,direct
cust_c86fb05c,2024-02,2024-02,0,paid,2024-02-15 13:36:47,2024-02-15 13:36:47,1,32.78,google,cpc,google_campaign_13
cust_c8b305f7,2024-02,2024-02,0,paid,2024-02-27 09:33:46,2024-02-27 09:33:46,1,128.18,meta,cpc,meta_campaign_17
cust_c8cd974b,2024-03,2024-03,0,paid,2024-03-28 17:38:50,2024-03-28 17:38:50,1,84.17,google,cpc,google_campaign_18
cust_c92daa33,2024-11,2024-11,0,paid,2024-11-11 17:14:07,2024-11-11 17:14:07,1,88.47,direct,direct,direct
cust_c93cf7cb,2024-10,2024-10,0,paid,2024-10-12 15:37:09,2024-10-12 15:37:09,1,123.76,direct,direct,direct
cust_c99f2bbe,2024-01,2024-01,0,paid,2024-01-13 17:16:28,2024-01-13 17:16:28,1,124.73,organic,organic,direct
cust_c9f979df,2024-04,2024-04,0,paid,2024-04-09 19:16:04,2024-04-09 19:16:04,1,28.15,direct,direct,direct
cust_ca1872e8,2024-08,2024-08,0,paid,2024-08-05 21:52:28,2024-08-05 21:52:28,1,146.59,meta,cpc,meta_campaign_8
cust_ca320d0f,2024-01,2024-01,0,paid,2024-01-16 09:38:55,2024-01-16 09:38:55,1,91.69,direct,direct,direct
cust_ca711753,2024-03,2024-03,0,paid,2024-03-16 15:51:19,2024-03-16 15:51:19,1,333.76,meta,cpc,meta_campaign_9
cust_ca711753,2024-03,2024-12,9,paid,2024-12-08 08:37:06,2024-12-08 08:37:06,1,72.37,meta,cpc,meta_campaign_7
cust_caff0189,2024-11,2024-11,0,paid,2024-11-08 08:58:17,2024-11-08 08:58:17,1,71.58,google,cpc,google_campaign_11
cust_cb284211,2024-04,2024-04,0,paid,2024-04-28 13:48:34,2024-04-28 13:48:34,1,43.82,meta,cpc,meta_campaign_3
cust_cb296447,2024-01,2024-01,0,paid,2024-01-13 03:41:29,2024-01-13 03:41:29,1,236.14,organic,organic,direct
cust_cb408276,2024-12,2024-12,0,paid,2024-12-27 10:19:16,2024-12-27 10:19:16,1,49.78,organic,organic,direct
cust_cb58594c,2024-10,2024-10,0,paid,2024-10-18 15:49:25,2024-10-18 15:49:25,1,71.56,tiktok,cpc,tiktok_campaign_7
cust_cb7d06a4,2024-11,2024-11,0,paid,2024-11-26 18:58:30,2024-11-26 18:58:30,1,55.4,meta,cpc,meta_campaign_16
cust_cbd3f3d5,2024-04,2024-04,0,paid,2024-04-10 21:06:07,2024-04-10 21:06:07,1,86.58,meta,cpc,meta_campaign_15
cust_cbe18638,2024-11,2024-11,0,paid,2024-11-12 07:20:59,2024-11-12 07:20:59,1,40.27,organic,organic,direct
cust_cc58de35,2024-09,2024-09,0,paid,2024-09-04 14:39:20,2024-09-04 14:39:20,1,74.16,organic,organic,direct
cust_cc61fb9a,2024-10,2024-10,0,paid,2024-10-30 22:19:06,2024-10-30 22:19:06,1,61.19,direct,direct,direct
cust_cc72620e,2024-04,2024-04,0,paid,2024-04-13 02:34:34,2024-04-13 02:34:34,1,42.44,meta,cpc,meta_campaign_6
cust_cc92c27b,2024-11,2024-11,0,paid,2024-11-14 12:49:49,2024-11-14 12:49:49,1,127.8,meta,cpc,meta_campaign_9
cust_cc99491f,2024-12,2024-12,0,paid,2024-12-02 16:02:21,2024-12-02 16:02:21,1,132.09,direct,direct,direct
cust_ccac14a8,2024-10,2024-10,0,paid,2024-10-03 21:27:01,2024-10-03 21:27:01,1,138.86,tiktok,cpc,tiktok_campaign_17
cust_ccaffc9b,2024-02,2024-02,0,paid,2024-02-24 20:03:28,2024-02-24 20:03:28,1,371.58,direct,direct,direct
cust_ccb955c8,2024-07,2024-07,0,paid,2024-07-28 06:12:26,2024-07-28 06:12:26,1,87.24,direct,direct,direct
cust_ccc277c0,2024-11,2024-11,0,paid,2024-11-09 00:31:50,2024-11-09 00:31:50,1,245.39,google,cpc,google_campaign_10
cust_ccd4ef3c,2024-09,2024-09,0,paid,2024-09-07 23:06:43,2024-09-07 23:06:43,1,80.63,tiktok,cpc,tiktok_campaign_11
cust_cceb81de,2024-04,2024-04,0,paid,2024-04-03 10:46:56,2024-04-03 10:46:56,1,122.25,google,cpc,google_campaign_16
cust_cd06e7e3,2024-12,2024-12,0,paid,2024-12-16 08:04:10,2024-12-16 08:04:10,1,319.5,google,cpc,google_campaign_3
cust_cd15c899,2024-03,2024-03,0,paid,2024-03-25 06:11:05,2024-03-25 06:11:05,1,152.42,google,cpc,google_campaign_15
cust_cd16cbef,2024-06,2024-06,0,paid,2024-06-25 10:51:34,2024-06-25 10:51:34,1,86.02,meta,cpc,meta_campaign_8
cust_cd2c4fc7,2024-05,2024-05,0,paid,2024-05-11 14:50:55,2024-05-11 14:50:55,1,40.36,direct,direct,direct
cust_cdbaef55,2024-07,2024-07,0,paid,2024-07-09 22:33:50,2024-07-09 22:33:50,1,56.35,meta,cpc,meta_campaign_13
cust_cdbc4528,2024-12,2024-12,0,paid,2024-12-05 17:05:24,2024-12-05 17:05:24,1,61.63,email,email,email_campaign_3
cust_cdfed7f8,2024-08,2024-08,0,paid,2024-08-27 20:51:55,2024-08-27 20:51:55,1,73.92,direct,direct,direct
cust_ce2705d7,2024-11,2024-11,0,paid,2024-11-26 18:38:43,2024-11-26 18:38:43,1,47.62,organic,organic,direct
cust_ce2b41fe,2024-03,2024-03,0,paid,2024-03-18 17:49:28,2024-03-18 17:49:28,1,52.46,organic,organic,direct
cust_ce3a5864,2024-12,2024-12,0,paid,2024-12-07 05:22:14,2024-12-07 05:22:14,1,40.37,direct,direct,direct
cust_ce5f5b84,2024-12,2024-12,0,paid,2024-12-14 10:48:11,2024-12-14 10:48:11,1,41.62,organic,organic,direct
cust_ceb8c0e6,2024-02,2024-02,0,paid,2024-02-28 14:56:11,2024-02-28 14:56:11,1,69.2,tiktok,cpc,tiktok_campaign_19
cust_cebb2e54,2024-03,2024-03,0,paid,2024-03-02 18:20:52,2024-03-02 18:20:52,1,85.99,direct,direct,direct
cust_ced8205d,2024-11,2024-11,0,paid,2024-11-26 00:01:18,2024-11-26 00:01:18,1,149.59,tiktok,cpc,tiktok_campaign_12
cust_ceed3acb,2024-12,2024-12,0,paid,2024-12-11 10:10:23,2024-12-11 10:10:23,1,341.67,email,email,email_campaign_4
cust_cf033012,2024-10,2024-10,0,paid,2024-10-06 12:49:29,2024-10-06 12:49:29,1,250.03,google,cpc,google_campaign_7
cust_cf0df2fb,2024-07,2024-07,0,paid,2024-07-14 21:14:20,2024-07-14 21:14:20,1,55.18,meta,cpc,meta_campaign_9
cust_cf34991f,2024-12,2024-12,0,paid,2024-12-17 14:32:12,2024-12-17 14:32:12,1,116.7,google,cpc,google_campaign_14
cust_cf3eb1f0,2024-05,2024-05,0,paid,2024-05-20 08:36:27,2024-05-20 08:36:27,1,56.29,google,cpc,google_campaign_9
cust_cf52673d,2024-11,2024-11,0,paid,2024-11-11 13:01:49,2024-11-11 13:01:49,1,64.46,google,cpc,google_campaign_1
cust_cf63f7b8,2024-01,2024-01,0,paid,2024-01-31 22:01:16,2024-01-31 22:01:16,1,77.96,tiktok,cpc,tiktok_campaign_6
cust_cf892466,2024-12,2024-12,0,paid,2024-12-15 21:54:36,2024-12-15 21:54:36,1,59.13,organic,organic,direct
cust_cff2dc78,2024-09,2024-09,0,paid,2024-09-08 20:48:04,2024-09-08 20:48:04,1,88.07,direct,direct,direct
cust_cffab188,2024-09,2024-09,0,paid,2024-09-15 22:22:40,2024-09-15 22:22:40,1,62.44,google,cpc,google_campaign_11
cust_cffbbeb0,2024-03,2024-03,0,paid,2024-03-06 15:46:07,2024-03-06 15:46:07,1,86.29,direct,direct,direct
cust_d0170566,2024-05,2024-05,0,paid,2024-05-13 15:22:28,2024-05-13 15:22:28,1,276.64,direct,direct,direct
cust_d01816bd,2024-08,2024-08,0,paid,2024-08-20 07:11:59,2024-08-20 07:11:59,1,49.82,google,cpc,google_campaign_16
cust_d01db3bd,2024-11,2024-11,0,paid,2024-11-03 15:45:44,2024-11-03 15:45:44,1,229.48,direct,direct,direct
cust_d028e068,2024-12,2024-12,0,paid,2024-12-16 10:29:07,2024-12-16 10:29:07,1,84.02,meta,cpc,meta_campaign_14
cust_d07f833b,2024-12,2024-12,0,paid,2024-12-13 19:55:44,2024-12-13 19:55:44,1,84.04,google,cpc,google_campaign_13
cust_d09d0d21,2024-10,2024-10,0,paid,2024-10-11 02:19:47,2024-10-11 02:19:47,1,130.1,direct,direct,direct
cust_d0a61de8,2024-05,2024-05,0,paid,2024-05-20 08:12:01,2024-05-20 08:12:01,1,199.6,organic,organic,direct
cust_d12e7b85,2024-07,2024-07,0,paid,2024-07-27 21:10:09,2024-07-27 21:10:09,1,74.67,direct,direct,direct
cust_d143c6cb,2024-02,2024-02,0,paid,2024-02-17 10:42:35,2024-02-17 10:42:35,1,146.36,organic,organic,direct
cust_d14dc276,2024-07,2024-07,0,paid,2024-07-24 08:43:02,2024-07-24 08:43:02,1,47.35,direct,direct,direct
cust_d17195ff,2024-11,2024-11,0,paid,2024-11-09 21:25:26,2024-11-09 21:25:26,1,72.5,organic,organic,direct
cust_d17244b8,2024-05,2024-05,0,paid,2024-05-02 22:12:19,2024-05-02 22:12:19,1,55.08,direct,direct,direct
cust_d180580b,2024-05,2024-05,0,paid,2024-05-11 08:53:41,2024-05-11 08:53:41,1,63.21,google,cpc,google_campaign_5
cust_d1b77f9b,2024-08,2024-08,0,paid,2024-08-06 08:28:44,2024-08-06 08:28:44,1,52.4,meta,cpc,meta_campaign_19
cust_d1d2c9b0,2024-12,2024-12,0,paid,2024-12-01 11:16:39,2024-12-01 11:16:39,1,109.32,meta,cpc,meta_campaign_7
cust_d1e2c0c7,2024-05,2024-05,0,paid,2024-05-17 08:12:52,2024-05-17 08:12:52,1,47.75,direct,direct,direct
cust_d1f612dc,2024-09,2024-09,0,paid,2024-09-08 07:50:32,2024-09-08 07:50:32,1,137.78,google,cpc,google_campaign_1
cust_d221fe61,2024-10,2024-10,0,paid,2024-10-19 21:43:43,2024-10-19 21:43:43,1,125.06,meta,cpc,meta_campaign_16
cust_d246a145,2024-03,2024-03,0,paid,2024-03-05 14:31:19,2024-03-05 14:31:19,1,182.11,direct,direct,direct
cust_d2696e7a,2024-08,2024-08,0,paid,2024-08-11 20:22:25,2024-08-11 20:22:25,1,79.03,google,cpc,google_campaign_17
cust_d2897687,2024-06,2024-06,0,paid,2024-06-17 11:36:19,2024-06-17 11:36:19,1,62.93,meta,cpc,meta_campaign_3
cust_d2a59ad9,2024-11,2024-11,0,paid,2024-11-24 01:12:46,2024-11-24 01:12:46,1,79.63,direct,direct,direct
cust_d319c70e,2024-11,2024-11,0,paid,2024-11-11 15:32:47,2024-11-11 15:32:47,1,88.54,meta,cpc,meta_campaign_7
cust_d333e76f,2024-06,2024-06,0,paid,2024-06-07 20:57:28,2024-06-07 20:57:28,1,84.1,direct,direct,direct
cust_d3883054,2024-05,2024-05,0,paid,2024-05-23 19:29:55,2024-05-23 19:29:55,1,134.68,direct,direct,direct
cust_d3b38a84,2024-01,2024-01,0,paid,2024-01-15 13:18:57,2024-01-15 13:18:57,1,71.13,tiktok,cpc,tiktok_campaign_3
cust_d3ee4aea,2024-05,2024-05,0,paid,2024-05-27 17:41:02,2024-05-27 17:41:02,1,211.47,direct,direct,direct
cust_d3f462d6,2024-03,2024-03,0,paid,2024-03-06 14:54:35,2024-03-06 14:54:35,1,29.1,direct,direct,direct
cust_d463b836,2024-09,2024-09,0,paid,2024-09-21 16:21:05,2024-09-21 16:21:05,1,192.3,direct,direct,direct
cust_d46fb2e1,2024-03,2024-03,0,paid,2024-03-19 23:35:38,2024-03-19 23:35:38,1,103.0,organic,organic,direct
cust_d4c38a5e,2024-04,2024-04,0,paid,2024-04-09 18:59:54,2024-04-09 18:59:54,1,81.8,direct,direct,direct
cust_d4d992a7,2024-05,2024-05,0,paid,2024-05-15 19:15:15,2024-05-15 19:15:15,1,143.85,direct,direct,direct
cust_d51c7fd2,2024-02,2024-02,0,paid,2024-02-24 09:29:18,2024-02-24 09:29:18,1,242.26,direct,direct,direct
cust_d545c454,2024-06,2024-06,0,paid,2024-06-19 20:25:41,2024-06-19 20:25:41,1,53.91,meta,cpc,meta_campaign_8
cust_d54eeab7,2024-03,2024-03,0,paid,2024-03-08 08:07:04,2024-03-08 08:07:04,1,144.37,organic,organic,direct
cust_d55ac03f,2024-09,2024-09,0,paid,2024-09-24 09:33:36,2024-09-24 09:33:36,1,191.7,tiktok,cpc,tiktok_campaign_7
cust_d58b2843,2024-04,2024-04,0,paid,2024-04-02 16:06:11,2024-04-02 16:06:11,1,70.14,direct,direct,direct
cust_d58f9ff4,2024-09,2024-09,0,paid,2024-09-14 18:33:39,2024-09-14 18:33:39,1,86.83,tiktok,cpc,tiktok_campaign_19
cust_d5a0ad4d,2024-11,2024-11,0,paid,2024-11-04 08:36:45,2024-11-04 08:36:45,1,33.04,direct,direct,direct
cust_d5bb123e,2024-12,2024-12,0,paid,2024-12-18 20:51:26,2024-12-18 20:51:26,1,98.23,organic,organic,direct
cust_d5c02e47,2024-02,2024-02,0,paid,2024-02-14 06:38:33,2024-02-14 06:38:33,1,56.05,meta,cpc,meta_campaign_9
cust_d60aa63b,2024-03,2024-03,0,paid,2024-03-24 20:50:52,2024-03-24 20:50:52,1,45.6,direct,direct,direct
cust_d66aeb66,2024-10,2024-10,0,paid,2024-10-02 11:13:12,2024-10-02 11:13:12,1,39.94,direct,direct,direct
cust_d67229e1,2024-09,2024-09,0,paid,2024-09-01 20:51:34,2024-09-01 20:51:34,1,82.14,direct,direct,direct
cust_d68705f7,2024-03,2024-03,0,paid,2024-03-29 05:11:13,2024-03-29 05:11:13,1,270.82,direct,direct,direct
cust_d68705f7,2024-03,2024-09,6,paid,2024-09-01 10:41:19,2024-09-01 10:41:19,1,114.56,direct,direct,direct
cust_d687d2be,2024-08,2024-08,0,paid,2024-08-18 21:15:37,2024-08-18 21:15:37,1,242.86,direct,direct,direct
cust_d69855e3,2024-07,2024-07,0,paid,2024-07-21 11:31:34,2024-07-21 11:31:34,1,34.92,google,cpc,google_campaign_8
cust_d6acdfc4,2024-05,2024-05,0,paid,2024-05-19 06:13:35,2024-05-19 06:13:35,1,63.77,organic,organic,direct
cust_d6d00228,2024-12,2024-12,0,paid,2024-12-12 12:28:14,2024-12-12 12:28:14,1,30.05,direct,direct,direct
cust_d6efa8bb,2024-06,2024-06,0,paid,2024-06-08 07:21:51,2024-06-08 07:21:51,1,101.61,meta,cpc,meta_campaign_6
cust_d71a99f0,2024-07,2024-07,0,paid,2024-07-23 10:03:35,2024-07-23 10:03:35,1,66.25,direct,direct,direct
cust_d727d665,2024-01,2024-01,0,paid,2024-01-02 11:37:27,2024-01-02 11:37:27,1,285.82,tiktok,cpc,tiktok_campaign_7
cust_d7306006,2024-12,2024-12,0,paid,2024-12-06 21:22:31,2024-12-06 21:22:31,1,84.49,meta,cpc,meta_campaign_19
cust_d756ee4c,2024-07,2024-07,0,paid,2024-07-22 11:21:29,2024-07-22 11:21:29,1,186.93,organic,organic,direct
cust_d7673144,2024-08,2024-08,0,paid,2024-08-18 16:30:41,2024-08-18 16:30:41,1,117.41,organic,organic,direct
cust_d7f40e88,2024-08,2024-08,0,paid,2024-08-25 20:15:27,2024-08-25 20:15:27,1,94.51,google,cpc,google_campaign_14
cust_d80204b7,2024-07,2024-07,0,paid,2024-07-07 17:58:41,2024-07-07 17:58:41,1,70.38,direct,direct,direct
cust_d8081501,2024-10,2024-10,0,paid,2024-10-21 18:36:33,2024-10-21 18:36:33,1,310.62,direct,direct,direct
cust_d859113a,2024-01,2024-01,0,paid,2024-01-16 18:13:41,2024-01-16 18:13:41,1,46.85,google,cpc,google_campaign_3
cust_d86770a5,2024-08,2024-08,0,paid,2024-08-01 21:29:29,2024-08-01 21:29:29,1,58.43,tiktok,cpc,tiktok_campaign_9
cust_d89b5820,2024-05,2024-05,0,paid,2024-05-21 09:46:01,2024-05-21 09:46:01,1,100.03,direct,direct,direct
cust_d8a9bb80,2024-05,2024-05,0,paid,2024-05-26 21:28:32,2024-05-26 21:28:32,1,30.33,organic,organic,direct
cust_d8fc8bbf,2024-04,2024-04,0,paid,2024-04-28 11:01:14,2024-04-28 11:01:14,1,56.06,direct,direct,direct
cust_d90597ec,2024-09,2024-09,0,paid,2024-09-29 18:57:54,2024-09-29 18:57:54,1,82.06,direct,direct,direct
cust_d91a2f47,2024-10,2024-10,0,paid,2024-10-10 10:47:16,2024-10-10 10:47:16,1,55.17,organic,organic,direct
cust_d95aea04,2024-03,2024-03,0,paid,2024-03-25 11:01:34,2024-03-25 11:01:34,1,60.91,google,cpc,google_campaign_19
cust_d95b545b,2024-12,2024-12,0,paid,2024-12-10 16:38:06,2024-12-10 16:38:06,1,89.68,direct,direct,direct
cust_d95fd810,2024-08,2024-08,0,paid,2024-08-11 10:45:13,2024-08-11 10:45:13,1,483.79,meta,cpc,meta_campaign_16
cust_d97d4d73,2024-05,2024-05,0,paid,2024-05-29 09:11:05,2024-05-29 09:11:05,1,135.86,direct,direct,direct
cust_d9b3d3ab,2024-11,2024-11,0,paid,2024-11-30 18:46:38,2024-11-30 18:46:38,1,174.48,organic,organic,direct
cust_d9daab5a,2024-11,2024-11,0,paid,2024-11-28 04:31:52,2024-11-28 04:31:52,1,41.6,google,cpc,google_campaign_3
cust_d9ea1e1d,2024-03,2024-03,0,paid,2024-03-24 09:26:25,2024-03-24 09:26:25,1,47.64,organic,organic,direct
cust_d9ec68c1,2024-05,2024-05,0,paid,2024-05-16 13:46:43,2024-05-16 13:46:43,1,94.28,direct,direct,direct
cust_d9f4b581,2024-06,2024-06,0,paid,2024-06-21 12:42:47,2024-06-21 12:42:47,1,39.83,tiktok,cpc,tiktok_campaign_12
cust_d9f79b5c,2024-10,2024-10,0,paid,2024-10-30 18:29:39,2024-10-30 18:29:39,1,137.14,direct,direct,direct
cust_da0402b3,2024-07,2024-07,0,paid,2024-07-12 19:35:54,2024-07-12 19:35:54,1,152.01,direct,direct,direct
cust_da67d496,2024-04,2024-04,0,paid,2024-04-13 20:24:20,2024-04-13 20:24:20,1,109.13,organic,organic,direct
cust_da8ba973,2024-01,2024-01,0,paid,2024-01-08 01:10:38,2024-01-08 01:10:38,1,79.1,organic,organic,direct
cust_daa4643d,2024-11,2024-11,0,paid,2024-11-02 13:56:45,2024-11-02 13:56:45,1,34.44,direct,direct,direct
cust_dad22ca1,2024-01,2024-01,0,paid,2024-01-10 18:51:03,2024-01-10 18:51:03,1,170.18,google,cpc,google_campaign_16
cust_db472036,2024-07,2024-07,0,paid,2024-07-18 08:59:42,2024-07-18 08:59:42,1,82.6,direct,direct,direct
cust_db4b3c10,2024-04,2024-04,0,paid,2024-04-19 09:38:49,2024-04-19 09:38:49,1,73.17,organic,organic,direct
cust_db61ac13,2024-03,2024-03,0,paid,2024-03-24 08:34:36,2024-03-24 08:34:36,1,72.85,google,cpc,google_campaign_18
cust_db61ac13,2024-03,2024-08,5,paid,2024-08-29 09:10:50,2024-08-29 09:10:50,1,201.54,direct,direct,direct
cust_db8bf979,2024-03,2024-03,0,paid,2024-03-26 20:45:16,2024-03-26 20:45:16,1,83.63,tiktok,cpc,tiktok_campaign_6
cust_db974a19,2024-09,2024-09,0,paid,2024-09-07 07:19:14,2024-09-07 07:19:14,1,127.01,meta,cpc,meta_campaign_10
cust_db9e2944,2024-06,2024-06,0,paid,2024-06-12 08:22:02,2024-06-12 08:22:02,1,172.18,google,cpc,google_campaign_5
cust_dba36f2f,2024-04,2024-04,0,paid,2024-04-03 16:30:42,2024-04-03 16:30:42,1,79.24,google,cpc,google_campaign_1
cust_dbff0cff,2024-11,2024-11,0,paid,2024-11-28 22:54:45,2024-11-28 22:54:45,1,146.09,direct,direct,direct
cust_dc1b6ad9,2024-07,2024-07,0,paid,2024-07-14 20:53:03,2024-07-14 20:53:03,1,90.31,google,cpc,google_campaign_8
cust_dc421c22,2024-07,2024-07,0,paid,2024-07-19 02:34:32,2024-07-19 02:34:32,1,124.24,direct,direct,direct
cust_dc8bcc80,2024-12,2024-12,0,paid,2024-12-09 07:28:18,2024-12-09 07:28:18,1,167.68,direct,direct,direct
cust_dc9b18e0,2024-02,2024-02,0,paid,2024-02-23 09:25:00,2024-02-23 09:25:00,1,46.35,direct,direct,direct
cust_dd0aa9e8,2024-02,2024-02,0,paid,2024-02-28 12:03:25,2024-02-28 12:03:25,1,67.95,google,cpc,google_campaign_5
cust_dd1e7735,2024-03,2024-03,0,paid,2024-03-10 19:54:22,2024-03-10 19:54:22,1,86.39,meta,cpc,meta_campaign_10
cust_dd38bca7,2024-04,2024-04,0,paid,2024-04-05 14:42:42,2024-04-05 14:42:42,1,85.13,direct,direct,direct
cust_dd5a7a6b,2024-07,2024-07,0,paid,2024-07-07 08:47:38,2024-07-07 08:47:38,1,391.57,tiktok,cpc,tiktok_campaign_14
cust_dd838a53,2024-10,2024-10,0,paid,2024-10-03 19:23:28,2024-10-03 19:23:28,1,213.0,google,cpc,google_campaign_8
cust_dd98e4e6,2024-08,2024-08,0,paid,2024-08-01 08:37:30,2024-08-01 08:37:30,1,63.45,google,cpc,google_campaign_1
cust_dd9d8def,2024-03,2024-03,0,paid,2024-03-26 13:26:19,2024-03-26 13:26:19,1,55.86,meta,cpc,meta_campaign_14
cust_dda49058,2024-03,2024-03,0,paid,2024-03-26 20:22:47,2024-03-26 20:22:47,1,227.86,google,cpc,google_campaign_4
cust_ddbcd3b4,2024-09,2024-09,0,paid,2024-09-07 19:18:43,2024-09-07 19:18:43,1,122.98,organic,organic,direct
cust_ddc9ea68,2024-03,2024-03,0,paid,2024-03-10 00:28:31,2024-03-10 00:28:31,1,190.34,google,cpc,google_campaign_18
cust_ddd72138,2024-11,2024-11,0,paid,2024-11-24 08:38:01,2024-11-24 08:38:01,1,51.58,google,cpc,google_campaign_18
cust_de356c92,2024-09,2024-09,0,paid,2024-09-25 18:58:38,2024-09-25 18:58:38,1,80.47,organic,organic,direct
cust_de39a899,2024-05,2024-05,0,paid,2024-05-17 12:30:27,2024-05-17 12:30:27,1,150.46,direct,direct,direct
cust_de77069e,2024-01,2024-01,0,paid,2024-01-08 23:08:06,2024-01-08 23:08:06,1,106.52,google,cpc,google_campaign_16
cust_de93e817,2024-05,2024-05,0,paid,2024-05-14 08:44:49,2024-05-14 08:44:49,1,78.48,google,cpc,google_campaign_12
cust_de9462d1,2024-12,2024-12,0,paid,2024-12-09 10:31:44,2024-12-09 10:31:44,1,147.27,email,email,email_campaign_8
cust_dea9e483,2024-09,2024-09,0,paid,2024-09-26 19:54:23,2024-09-26 19:54:23,1,51.79,organic,organic,direct
cust_deacdbf2,2024-11,2024-11,0,paid,2024-11-18 14:18:15,2024-11-18 14:18:15,1,63.53,direct,direct,direct
cust_deadb70a,2024-04,2024-04,0,paid,2024-04-09 20:26:42,2024-04-09 20:26:42,1,246.44,meta,cpc,meta_campaign_18
cust_deafcf85,2024-04,2024-04,0,paid,2024-04-06 01:12:44,2024-04-06 01:12:44,1,96.98,organic,organic,direct
cust_def81dc8,2024-11,2024-11,0,paid,2024-11-13 12:16:19,2024-11-13 12:16:19,1,77.68,direct,direct,direct
cust_df00ae3d,2024-01,2024-01,0,paid,2024-01-03 08:44:59,2024-01-03 08:44:59,1,115.91,direct,direct,direct
cust_df093174,2024-08,2024-08,0,paid,2024-08-15 11:36:30,2024-08-15 11:36:30,1,125.18,direct,direct,direct
cust_df14faac,2024-08,2024-08,0,paid,2024-08-06 09:33:25,2024-08-06 09:33:25,1,118.24,google,cpc,google_campaign_1
cust_df22a46a,2024-04,2024-04,0,paid,2024-04-16 08:52:48,2024-04-16 08:52:48,1,34.26,meta,cpc,meta_campaign_14
cust_df3333f5,2024-11,2024-11,0,paid,2024-11-25 22:08:46,2024-11-25 22:08:46,1,92.3,tiktok,cpc,tiktok_campaign_7
cust_df3da92e,2024-06,2024-06,0,paid,2024-06-20 13:37:37,2024-06-20 13:37:37,1,304.35,organic,organic,direct
cust_df6f585b,2024-03,2024-03,0,paid,2024-03-06 16:08:16,2024-03-06 16:08:16,1,239.58,direct,direct,direct
cust_dff1198c,2024-02,2024-02,0,paid,2024-02-04 18:40:35,2024-02-04 18:40:35,1,39.46,organic,organic,direct
cust_e014465b,2024-12,2024-12,0,paid,2024-12-10 23:00:46,2024-12-10 23:00:46,1,84.25,direct,direct,direct
cust_e038ca71,2024-07,2024-07,0,paid,2024-07-21 19:20:08,2024-07-21 19:20:08,1,82.01,direct,direct,direct
cust_e0427a91,2024-11,2024-11,0,paid,2024-11-17 11:12:58,2024-11-17 11:12:58,1,44.27,google,cpc,google_campaign_17
cust_e0594ab4,2024-09,2024-09,0,paid,2024-09-22 16:38:57,2024-09-22 16:38:57,1,314.32,google,cpc,google_campaign_4
cust_e0773e20,2024-12,2024-12,0,paid,2024-12-07 16:32:17,2024-12-07 16:32:17,1,44.35,direct,direct,direct
cust_e08a9c89,2024-04,2024-04,0,paid,2024-04-17 09:10:56,2024-04-17 09:10:56,1,71.54,meta,cpc,meta_campaign_13
cust_e0aa1729,2024-01,2024-01,0,paid,2024-01-10 19:52:50,2024-01-10 19:52:50,1,255.23,meta,cpc,meta_campaign_19
cust_e0ba17fd,2024-05,2024-05,0,paid,2024-05-27 18:33:27,2024-05-27 18:33:27,1,71.15,direct,direct,direct
cust_e0cafa2f,2024-04,2024-04,0,paid,2024-04-11 09:06:25,2024-04-11 09:06:25,1,69.24,direct,direct,direct
cust_e0f63514,2024-11,2024-11,0,paid,2024-11-05 20:40:38,2024-11-05 20:40:38,1,117.6,meta,cpc,meta_campaign_3
cust_e11b4b22,2024-04,2024-04,0,paid,2024-04-25 16:11:45,2024-04-25 16:11:45,1,107.06,google,cpc,google_campaign_17
cust_e11c681a,2024-05,2024-05,0,paid,2024-05-17 16:49:34,2024-05-17 16:49:34,1,51.92,google,cpc,google_campaign_1
